,description,category,label
22606,גופיית ריצה רייסר הדפס לוגו,shirts_women,6
22607,טופ אימון וי לוגו,shirts_women,6
22608,חולצת קרופ כריות בכתפיים,shirts_women,6
22609,טי שירט שרוולי מלמלה,shirts_women,6
22610,חולצת קרופ אוף שולדרס בהדפס פרחים,shirts_women,6
22611,גופיית קרופ אלמנט קשירה,shirts_women,6
22612,סניקרס פלטפורמה נצנצים נשים,shoes_women,7
22613,כפכפי סלייד דמוי עור נשים,shoes_women,7
22614,נעלי מוקסין בסגנון קלוע,shoes_women,7
22615,כפכפי עור מוקסין,shoes_women,7
22616,סניקרס דמוי עור לוגו נשים,shoes_women,7
22617,סניקרס זמש לוגו נשים,shoes_women,7
22618,סניקרס זמש לוגו נשים,shoes_women,7
22619,סניקרס עור נשים,shoes_women,7
22620,נעלי עור מוקסין קלועות,shoes_women,7
22621,נעלי עקב סטילטו דמוי זמש,shoes_women,7
22622,נעלי עקב סטילטו מעור,shoes_women,7
22623,סניקרס סרוגות גבוהות נשים,shoes_women,7
22624,נעלי סניקרס נשים,shoes_women,7
22625,סניקרס זמש נשים,shoes_women,7
22626,סניקרס כוכבים נמוכות נשים,shoes_women,7
22627,סניקרס נשים,shoes_women,7
22628,שמלת מיני פסים גדילים,dresses_women,2
22629,שמלת מיני גומי מותן ושרוולי פעמון,dresses_women,2
22630,שמלת מיני קומות תחרה,dresses_women,2
22631,שמלת סווטשירט קפוצון,dresses_women,2
22632,שמלת סוודר צווארון גולף,dresses_women,2
22633,שמלת לורקס מיני כיווצים,dresses_women,2
22634,שמלת גינס מלמלה,dresses_women,2
22635,גינס בגזרה גבוהה בשטיפה כהה וגומי בסיומת,trousers_women,11
22636,גינס ארוך בשטיפה כהה,trousers_women,11
22637,גינס ארוך בשטיפה בהירה,trousers_women,11
22638,גינס ארוך בשטיפה כהה,trousers_women,11
22639,גינס סקיני סטרץ,trousers_women,11
22640,גינס סקיני סטרצ קרעים,trousers_women,11
22641,גינס ארוך בשטיפה כהה,trousers_women,11
22642,גינס סקיני סטרצ,trousers_women,11
22643,גינס סקיני סטרץ בשטיפה כהה הלבנה,trousers_women,11
22644,מכנסיים קצרים בהדפס פסים חגורת קשירה,trousers_women,11
22645,מכנסיים קצרים חגורת קשירה,trousers_women,11
22646,גינס סקיני בשטיפה כהה נשים,trousers_women,11
22647,גינס קרופ בגזרת סלים פיט,trousers_women,11
22648,גינס קרופ בגזרת סלים פיט,trousers_women,11
22649,מכנסי פשתן ארוכים בגזרה ישרה,trousers_women,11
22650,גינס סקיני ארוך כפתורים בחזית,trousers_women,11
22651,גינס פייפרבאג קצר כפתורים,trousers_women,11
22652,גינס בגזרה גבוהה גומי בסיומת,trousers_women,11
22653,מכנסי פשתן קצרים חגורת מותן,trousers_women,11
22654,גינס סקיני בגזרה גבוהה נשים,trousers_women,11
22655,קרדיגן לונגליין פייטים,sweaters_women,9
22656,סווטשירט ניאון הדפס וסיומת ריב,sweaters_women,9
22657,סריג ריב בהדפס פסים,sweaters_women,9
22658,סריג שוליים מודגשים,sweaters_women,9
22659,קרדיגן ארוך רכיסה,sweaters_women,9
22660,סריג וי מטאלי,sweaters_women,9
22661,סוודר וואן שולדר שרוול נפוח,sweaters_women,9
22662,סוודר ריב צווארון סירה,sweaters_women,9
22663,סריג ריב באפקט ניאון שרוולים נפוחים,sweaters_women,9
22664,סוודר בעיטורי רקמה וחירורים,sweaters_women,9
22665,סריג צמר פסים בטקסטורת רשת,sweaters_women,9
22666,סוודר ריב קולור בלוק,sweaters_women,9
22667,סוודר עיטורי קריסטל,sweaters_women,9
22668,סוודר לורקס גולף,sweaters_women,9
22669,סוודר צאנקי צווארון סגור,sweaters_women,9
22670,גופיית אימון כתפיות לוגו,shirts_women,6
22671,טי שירט וי בייסיק,shirts_women,6
22672,טופ אקטיב בהדפס טאי דאי,shirts_women,6
22673,טופ אקטיב צווארון גבוה,shirts_women,6
22674,טופ אקטיב צואורון גבוה,shirts_women,6
22675,גופייה עיטורי רקמה ופרנזים,shirts_women,6
22676,חולצת קרופ אוף שולדרס פרחונית,shirts_women,6
22677,חולצת קרופ אוף שולדרס אתנית,shirts_women,6
22678,בגד גוף רקמת לוגו,lingerie_women,4
22679,גופיית ריב סטרפלס,shirts_women,6
22680,חולצת פפלום שרוולי מלמלה,shirts_women,6
22681,טי שירט קרופ שרוולים נפוחים,shirts_women,6
22682,גופיית ריב עיטורי תחרה,shirts_women,6
22683,חולצה פסים כסופים,shirts_women,6
22684,חולצת וי בגימור מטאלי,shirts_women,6
22685,טופ אימון לוגו,shirts_women,6
22686,גופיית אקטיב הדפס לוגו,shirts_women,6
22687,כפכפי אספדריל גינס,shoes_women,7
22688,סנדלי עקב זמש בעיטור צדפים,shoes_women,7
22689,סנדלי עקב דמוי זמש בעיטור צדפים,shoes_women,7
22690,כפכפי עקב דמוי עור אסימטריים,shoes_women,7
22691,סנדלי עקב עור בסגנון מרובע,shoes_women,7
22692,סנדלים רצועות דקות,shoes_women,7
22693,סנדלים שטוחים דמוי עור נחש,shoes_women,7
22694,סנדלי אצבע דמוי עור עקב,shoes_women,7
22695,סנדלי עקב מעור רצועות מצטלבות,shoes_women,7
22696,סנדלים רצועות מצטלבות וניטים,shoes_women,7
22697,כפכפי סלייד פרנזים,shoes_women,7
22698,סניקרס סליפ און נשים,shoes_women,7
22699,סניקרס טאי דאי נשים,shoes_women,7
22700,גינס בגזרת גבוהה מתרחבת,trousers_women,11
22701,מכנסי סקיני מחויטים בהדפס משבצות נשים,trousers_women,11
22702,גינס ארוך בגזרה ישרה,trousers_women,11
22703,גינס בהדפס פסים,trousers_women,11
22704,טייץ דמוי גינס,trousers_women,11
22705,מכנסי צינו קמופלאז נשים,trousers_women,11
22706,טייץ דמוי עור מאט,trousers_women,11
22707,מכנסי רשת ארוכים בטקסטורת פסים,trousers_women,11
22708,גינס סקיני קרעים בברכיים,trousers_women,11
22709,גינס סקיני סיומת גזורה,trousers_women,11
22710,מכנסיים בהדפס פסים,trousers_women,11
22711,גינס סקיני בגזרה גבוהה,trousers_women,11
22712,מכנסי פשתן סקיני תפרים בולטים,trousers_women,11
22713,גינס בשטיפה כהה שפשופים נשים,trousers_women,11
22714,מכנסי משבצות סלים בגזרה גבוהה,trousers_women,11
22715,גינס בהדפס פסים,trousers_women,11
22716,מכנסי שמבריי מולטי פאץ קצרים,trousers_women,11
22717,גינס קרופ בגזרה מתרחבת,trousers_women,11
22718,גינס סקיני,trousers_women,11
22719,מכנסי פייפרבאג בהדפס פסים,trousers_women,11
22720,מכנסי טייץ בייסיק,trousers_women,11
22721,סוודר בייסיק סיומת ריב,sweaters_women,9
22722,סריג תחרה מלמלה,sweaters_women,9
22723,סריג רשת פרנזים,sweaters_women,9
22724,סוודר פלאפי קרופ,sweaters_women,9
22725,סוודר ריב חוטים מטאליים,sweaters_women,9
22726,סוודר ריב קיפול בשרוולים,sweaters_women,9
22727,סוודר ריב גולף,sweaters_women,9
22728,סווטשירט פוטר צווארון גבוה,sweaters_women,9
22729,קרדיגן קרופ כפתורים גדולים,sweaters_women,9
22730,סריג קרופ עיטורים פרומים,sweaters_women,9
22731,קימונו בהדפסים שונים,sweaters_women,9
22732,סווטשירט הדפס,sweaters_women,9
22733,סווטשירט פוטר הדפס,sweaters_women,9
22734,סווטשירט הדפס כיתוב מטאלי,sweaters_women,9
22735,סווטשירט פוטר כיתוב מטאלי,sweaters_women,9
22736,סווטשירט הדפס,sweaters_women,9
22737,גופיית שכבות טאי דאי,shirts_women,6
22738,גופיית סאטן קשירה דקורטיבית,shirts_women,6
22739,גופייה בהדפס נקודות רקמה,shirts_women,6
22740,גופיית כיווצים עיטורי תחרה,shirts_women,6
22741,גופייה בהדפס פרחים,shirts_women,6
22742,גופייה מכופתרת כיסים,shirts_women,6
22743,גופייה רקמה ופתחים בגב,shirts_women,6
22744,חולצת כיווצים אוף שולדרס,shirts_women,6
22745,חולצת רשת שקופה,shirts_women,6
22746,חולצה מכופתרת בהדפס נמרים,shirts_women,6
22747,טי שירט בהדפס פסים לוגו,shirts_women,6
22748,חולצת פשתן עיטורי רקמה,shirts_women,6
22749,גופיית קרושה קרופ,shirts_women,6
22750,גופיית קרופ צווארון גבוה,shirts_women,6
22751,טי שירט חלקה בייסיק,shirts_women,6
22752,טי שירט הדפס טיגריסים,shirts_women,6
22753,טישרט קרופ בייסיק,shirts_women,6
22754,חולצה רחבה בשילוב כפתורים,shirts_women,6
22755,סנדלי עור לולאות מתכת,shoes_women,7
22756,סנדלי עור בגימור מטאלי,shoes_women,7
22757,סניקרס פלטפורמה נשים,shoes_women,7
22758,סנדלי עור עקב מרובע,shoes_women,7
22759,כפכפי עקב רצועות מצטלבות נשים,shoes_women,7
22760,כפכפי אצבע עקב מרובע נשים,shoes_women,7
22761,סניקרס צאנקי קולור בלוק נשים,shoes_women,7
22762,סנדלי אצבע מטאליים נשים,shoes_women,7
22763,כפכפי סלייד בדוגמת קליעה נשים,shoes_women,7
22764,כפכפי שעם אצבע נשים,shoes_women,7
22765,סניקרס נשים,shoes_women,7
22766,סניקרס צאנקי קולור בלוק נשים,shoes_women,7
22767,נעלי פלטפורמה דמוי עור,shoes_women,7
22768,סנדלי אספדריל פלטפורמה דמוי עור,shoes_women,7
22769,סנדלי עקב רצועות דקות,shoes_women,7
22770,סנדלי אספדריל רצועות קשירה,shoes_women,7
22771,גינס סקיני שטיפה בהירה,trousers_women,11
22772,גינס סקיני סטרצ בשטיפה כהה,trousers_women,11
22773,טייץ בייסיק פס מותן רחב נשים,trousers_women,11
22774,גינס סקיני סטרצ בשטיפה כהה קרעים,trousers_women,11
22775,גינס סקיני סטרצ הלבנה,trousers_women,11
22776,גינס סקיני סטרצ בשטיפה כהה קרעים,trousers_women,11
22777,גינס סקיני בשטיפה כהה,trousers_women,11
22778,גינס סקיני סטרצ בשטיפה כהה,trousers_women,11
22779,גינס סקיני גזרה נמוכה,trousers_women,11
22780,גינס סקיני בגזרה גבוהה קרעים,trousers_women,11
22781,גינס קרופ מותן גבוה,trousers_women,11
22782,טייץ בגזרה קלאסית,trousers_women,11
22783,טייץ אימון,trousers_women,11
22784,מכנסי טרנינג דמוי פרווה,trousers_women,11
22785,מכנסי קרפ מחויטים בשילוב חגורה,trousers_women,11
22786,גינס קצר בהדפס פסים,trousers_women,11
22787,מכנסיים מחויטים בדוגמת נקודות,trousers_women,11
22788,סריג ריב בגזרה צמודה,sweaters_women,9
22789,סריג בטקסטורת ריב,sweaters_women,9
22790,קרדיגן סרוג שסעים,sweaters_women,9
22791,קרדיגן וופל קפוצון נשים,sweaters_women,9
22792,סוודר אוברסייז פתח בגב,sweaters_women,9
22793,סוודר גב פתוח,sweaters_women,9
22794,סריג בטקסטורת ריב כפתורים,sweaters_women,9
22795,קרדיגן סרוג בטקסטורת קליעה,sweaters_women,9
22796,טי שירט בייסיק וואן שולדר,shirts_women,6
22797,גופיית קרופ טוויסט,shirts_women,6
22798,גופייה שרוכי כיווץ,shirts_women,6
22799,טופ אימון רצועות בגב,shirts_women,6
22800,טי שירט קרופ אקטיב שרוולים ארוכים,shirts_women,6
22801,גופיית קרופ תבליט לוגו,shirts_women,6
22802,טי שירט קרופ אוברסייז,shirts_women,6
22803,חולצת סאטן טאי דאי וואן שולדר,shirts_women,6
22804,טי שירט אבנים מנצנצות,shirts_women,6
22805,טי שירט הדפס תמונה,shirts_women,6
22806,חולצה שקפקפה בדוגמת נחש,shirts_women,6
22807,חולצה מכופתרת קשירה,shirts_women,6
22808,גופייה בעיטור רקמת פרחים,shirts_women,6
22809,גופייה תיפורים דקורטיביים,shirts_women,6
22810,סנדלים רצועות לוגו ואבזמים נשים,shoes_women,7
22811,כפכפים דמוי עור רצועת איקס בסגנון קלוע,shoes_women,7
22812,כפכפי אספדריל דמוי עור נשים,shoes_women,7
22813,סניקרס צאנקי רקמת לוגו נשים,shoes_women,7
22814,נעלי מוקסין מזמש נשים,shoes_women,7
22815,סניקרס פאנלים מבריקים נשים,shoes_women,7
22816,סניקרס רשת נשים,shoes_women,7
22817,נעלי עקב עור בגימור מטאלי,shoes_women,7
22818,סניקרס כסופות בטנה צבעונית נשים,shoes_women,7
22819,סניקרס עור בהדפס קמופלאז נשים,shoes_women,7
22820,כפכפי אצבע עור בדוגמת קרוקודיל,shoes_women,7
22821,סניקרס עור קולור בלוק נשים,shoes_women,7
22822,נעלי ריצה נשים,shoes_women,7
22823,נעלי אימון נשים,shoes_women,7
22824,סניקרס צאנקי פאנלים קלועים,shoes_women,7
22825,סנדלים רצועות עור,shoes_women,7
22826,טייץ אימון בהדפס אבטרקטי רשת,trousers_women,11
22827,טייץ אקטיב בהדפס נחש,trousers_women,11
22828,טייץ אקטיב בהדפס משולשים,trousers_women,11
22829,גינס ווש קצר כפתורים,trousers_women,11
22830,גינס פייפרבאג קצר חגורה,trousers_women,11
22831,מכנסי סאטן בהדפס עלים,trousers_women,11
22832,מכנסיים ארוכים בסריגה משוחררת,trousers_women,11
22833,טייץ יוגה תיפורים מודגשים,trousers_women,11
22834,גינס קרופ בגזרת סקיני בגימור מט,trousers_women,11
22835,גינס פייפרבאג,trousers_women,11
22836,טייץ ארוך סטריפים דמוי עור,trousers_women,11
22837,גינס ארוך,trousers_women,11
22838,מכנסיים ארוכים בגזרה ישרה,trousers_women,11
22839,מכנסיים ארוכים מחויטים,trousers_women,11
22840,מכנסי טייץ מתרחבים,trousers_women,11
22841,טייץ ארוך כפתורים דקורטיביים,trousers_women,11
22842,טייץ מחויט שסע,trousers_women,11
22843,גינס סקיני קרופ ארוך,trousers_women,11
22844,גינס קרופ בגזרה ישרה ובשטיפה בהירה,trousers_women,11
22845,גינס ווש ארוך בגזרת,trousers_women,11
22846,סריג קרופ וואן שולדר,sweaters_women,9
22847,חולצת סריג קרופ מכופתרת,sweaters_women,9
22848,קרדיגן ריב לונגליין,sweaters_women,9
22849,סוודר צמר מפתח וי נשים,sweaters_women,9
22850,חולצת פשתן מכופתרת,shirts_women,6
22851,גופייה מפתח מרובע,shirts_women,6
22852,חולצה בהדפס נחש מולטי קולור,shirts_women,6
22853,גופיית בייבידול עיטורי פייטים,shirts_women,6
22854,גופיית קרופ ריב כיווצים,shirts_women,6
22855,חולצת קרופ הדפס פרחים,shirts_women,6
22856,גופיית קרופ טוויסט,shirts_women,6
22857,חולצת קרופ כיווצים,shirts_women,6
22858,טי שירט טאי דאי לוגו,shirts_women,6
22859,גופיית רשת אסימטרית,shirts_women,6
22860,גופיית קרופ כיווצי גומי,shirts_women,6
22861,חולצת סריג קרופ מכופתרת,shirts_women,6
22862,חולצת אוברסייז מכופתרת כיס,shirts_women,6
22863,חולצת גינס מכופתרת,shirts_women,6
22864,חולצת גינס מכופתרת בשטיפה בהירה,shirts_women,6
22865,טי שירט ריב פאץ לוגו,shirts_women,6
22866,טי שירט תבליט לוגו,shirts_women,6
22867,גופיית סטרפלס בהדפס פסים נשים,shirts_women,6
22868,כפכפי שעם אצבע נשים,shoes_women,7
22869,כפכפי מיולז דמוי עור נשים,shoes_women,7
22870,סניקרס קנבס בהדפס לוגו נשים,shoes_women,7
22871,סניקרס גברים,shoes_women,7
22872,סניקרס עור גברים,shoes_women,7
22873,סניקרס בשילוב זמש נשים,shoes_women,7
22874,כפכפים דמוי עור נחש נשים,shoes_women,7
22875,סניקרס נשים,shoes_women,7
22876,מיולז דמוי זמש,shoes_women,7
22877,נעלי סניקרס בשילוב רשת נשים,shoes_women,7
22878,סניקרס פאנל מבריק נשים,shoes_women,7
22879,סניקרס זמש פלטפורמה נשים,shoes_women,7
22880,סניקרס צאנקי בשילוב זמש נשים,shoes_women,7
22881,מארז מגבונים לנעליים,shoes_women,7
22882,סניקרס פאנלים הולוגרפיים נשים,shoes_women,7
22883,סט ניקוי לנעליים,shoes_women,7
22884,נעלי סניקרס בייסיק דמוי עור נשים,shoes_women,7
22885,גינס ארוך בגזרת סקיני,trousers_women,11
22886,גינס ארוך הבהרות,trousers_women,11
22887,גינס בשטיפה כהה,trousers_women,11
22888,טייץ ארוך בהדפס לוגו סמיילי,trousers_women,11
22889,מכנסיים מחויטים בגזרה גבוהה,trousers_women,11
22890,מכנסים קצרים שרשרת,trousers_women,11
22891,מכנסיים קצרים דמוי זמש כיסים,trousers_women,11
22892,מכנסי קרושה ארוכים,trousers_women,11
22893,גינס בויפרנד קרעים,trousers_women,11
22894,גינס ווש חגורה,trousers_women,11
22895,מכנסי טייץ בהדפס לוגו נשים,trousers_women,11
22896,טייץ ארוך סטריפים לוגו,trousers_women,11
22897,מכנסי פשתן קצרים בהדפס פסים חגורה,trousers_women,11
22898,חליפת טרנינג קצרה אוברסייז,sweaters_women,9
22899,חולצת סריג שקפקפה שרוולי פעמון,sweaters_women,9
22900,סריג וי בטקסטורת ריב,sweaters_women,9
22901,קרדיגן עיטור מלמלה,sweaters_women,9
22902,סריג קצר צווארון קונטרסטי,sweaters_women,9
22903,סריג ריב בייסיק חלק,sweaters_women,9
22904,סווטשריט קפוצון רוכסן ורקמת לוגו,sweaters_women,9
22905,קרדיגן סרוג כיסים,sweaters_women,9
22906,קרדיגן סרוג כיסים נשים,sweaters_women,9
22907,קרדיגן לונגליין פלאפי בדוגמת מעויינים,sweaters_women,9
22908,קרדיגן סרוג רקמת פרחים,sweaters_women,9
22909,סריג חלק פסים קונטרסטיים,sweaters_women,9
22910,סריג גולף עיטורי קליעה,sweaters_women,9
22911,קרדיגן סרוג עיטורי חירורים,sweaters_women,9
22912,סריג בייסיק וי,sweaters_women,9
22913,קרדיגן בדוגמת פסים כפתורים,sweaters_women,9
22914,טי שירט סופט אוברסייז,shirts_women,6
22915,בגד גוף ריב מפתח מרובע,lingerie_women,4
22916,גופיית ריב רייסר,shirts_women,6
22917,גופיית ריב כתפיות דקיקות,shirts_women,6
22918,חולצת פשתן מכופתרת בהדפס טרופי נשים,shirts_women,6
22919,חולצת מעטפת חגורת קשירה,shirts_women,6
22920,חולצה נשפכת בסגנון מעטפת ובהדפס פרחים נשים,shirts_women,6
22921,גופיית פשתן חלקה נשים,shirts_women,6
22922,טי שירט בייסיק חלקה,shirts_women,6
22923,בגד גוף כתפיות דקות,lingerie_women,4
22924,גופייה שקפקפה כתפיות כפולות,shirts_women,6
22925,גופיית בייסיק בטקסטורת ריב,shirts_women,6
22926,גופיית ריב מפתח עגול,shirts_women,6
22927,חולצת פרחים פאנל אלסטי,shirts_women,6
22928,חולצת קרפ ברקמת פרחים,shirts_women,6
22929,חולצת אוף שולדרס בהדפס פייזלי,shirts_women,6
22930,חולצת רשת שכבות בדוגמת משבצות,shirts_women,6
22931,סנדלי עקב בדוגמת פפיטה,shoes_women,7
22932,נעלי קנבס גבוהות נשים,shoes_women,7
22933,סנדלי אצבע דמוי עור,shoes_women,7
22934,סנדלי אצבע ניטים נשים,shoes_women,7
22935,כפכפי מיולז בטקסטורת קליעה נשים,shoes_women,7
22936,סניקרס עור קולור בלוק צאנקי,shoes_women,7
22937,סניקרס זמש ורשת סוליית גומי נשים,shoes_women,7
22938,סניקרס דמוי עור נשים,shoes_women,7
22939,כפכפי שעם אצבע נשים,shoes_women,7
22940,נעלי עקב סטילטו רשת בעיטור אבנים,shoes_women,7
22941,סניקרס גרב קולור בלוק צאנקי,shoes_women,7
22942,כפכפי עקב רצועת רשת,shoes_women,7
22943,סניקרס גרב סרוגות סולייה מודגשת,shoes_women,7
22944,גינס סקיני אסיד ווש נשים,trousers_women,11
22945,מכנסי ניילון קצרים בהדפס קמופלאז נשים,trousers_women,11
22946,גינס סלים בגזרה גבוהה,trousers_women,11
22947,מכנסי תחרה מתרחבים,trousers_women,11
22948,טייץ ארוך הדפס כוכבים בנות,trousers_women,11
22949,מכנסי חצאית מלמלה,trousers_women,11
22950,טייץ בייקר קצר לוגו,trousers_women,11
22951,מכנסי ספורט קצרים טייץ פנימי נשים,trousers_women,11
22952,מכנסי דגמח בגזרה ישרה,trousers_women,11
22953,גינס קצר בסיומת פרומה,trousers_women,11
22954,טייץ סטריפים ולוגו,trousers_women,11
22955,טייץ אקטיב בגימור מבריק,trousers_women,11
22956,טייץ בייקר מבריק לוגו,trousers_women,11
22957,טייץ בייקר קצר בגזרה גבוהה,trousers_women,11
22958,מכנסיים ארוכים חגורת קשירה,trousers_women,11
22959,גינס פייפרבאג גבוה חגורה,trousers_women,11
22960,מכנסי מעטפת קצרים,trousers_women,11
22961,מכנסי חצאית גינס סיומת פרומה,trousers_women,11
22962,גינס קצר טאי דאי,trousers_women,11
22963,מכנסי פייפרבאג קצרים בהדפס פסים נשים,trousers_women,11
22964,סריג שרוולים בשילוב חירורים בדוגמת גלים,sweaters_women,9
22965,סוודר בעיטורי חירורים,sweaters_women,9
22966,סוודר בשילוב צמר דוגמת לוגו,sweaters_women,9
22967,קרדיגן בסריגה משוחררת כפתורים,sweaters_women,9
22968,סוודר קרופ בסיומת גומי,sweaters_women,9
22969,קרדיגן קרופ כפתורים מעוצבים,sweaters_women,9
22970,קרדיגן בעיטור רקמת פרחים,sweaters_women,9
22971,סווטשירט פונצו קפוצון,sweaters_women,9
22972,סריג חלק צווארון גולף,sweaters_women,9
22973,גופיית פפלום בהדפס פסים,shirts_women,6
22974,גופיית סטרפלס סרוגה,shirts_women,6
22975,טי שירט פסים שרוולי פייזלי,shirts_women,6
22976,חולצה מכופתרת שרוולים נפוחים,shirts_women,6
22977,חולצה בטקסטורת פרחים,shirts_women,6
22978,חולצת פאייטים שרוולים נפוחים,shirts_women,6
22979,חולצת פאייטים בהדפס פרחים,shirts_women,6
22980,חולצת משי בהדפס פרחים,shirts_women,6
22981,חולצה בהדפס מנומר ,shirts_women,6
22982,חולצת פסים פרנזים,shirts_women,6
22983,גופיית קומות בדוגמת פסים,shirts_women,6
22984,בגד גוף צווארון גבוה נשים,lingerie_women,4
22985,טי שירט לוגו טוויסט נשים,shirts_women,6
22986,גופיית קרופ וואן שולדר,shirts_women,6
22987,בגד גוף וואן שולדר קאט אאוט,lingerie_women,4
22988,גופיית ריב מפתח מרובע,shirts_women,6
22989,גופית קרופ קרושה,shirts_women,6
22990,טי שירט הדפס לוגו נשים,shirts_women,6
22991,תמיסת ניקוי לנעליים,shoes_women,7
22992,סניקרס זמש נשים,shoes_women,7
22993,סניקרס זמש ניאון נשים,shoes_women,7
22994,נעלי ריצה נשים,shoes_women,7
22995,סניקרס קנבס פלטפורמה בהדפס לבבות נשים,shoes_women,7
22996,כפכפי עור כסופות שתי רצועות נשים,shoes_women,7
22997,סנדלי עקב בסגנון מנוחש רצועת קרסול דקה,shoes_women,7
22998,נעלי ריצה נשים,shoes_women,7
22999,נעלי סירה סיומת מחודדת נשים,shoes_women,7
23000,כפכפים דמוי עור רצועות קלועות נשים,shoes_women,7
23001,סנדלי אצבע בעיטור אבנים נשים,shoes_women,7
23002,סניקרס דמקה פלטפורמה נשים,shoes_women,7
23003,נעלי סטילטו עור קצה מחודד,shoes_women,7
23004,סניקרס קנבס דמקה נשים,shoes_women,7
23005,כפכפי אצבע דמוי עור נחש,shoes_women,7
23006,גינס קצר בהדפס פסים נשים,trousers_women,11
23007,גינס קצר שרוך קשירה,trousers_women,11
23008,גינס קרופ בהדפס טאי דאי נשים,trousers_women,11
23009,גינס סקיני נשים,trousers_women,11
23010,מכנסי פליסה בגזרה גבוהה,trousers_women,11
23011,מכנסי בורדשורט סטריפים לוגו,trousers_women,11
23012,מכנסי סאטן ארוכים גומי בסיומת,trousers_women,11
23013,טייץ אקטיב עיטור גדילים,trousers_women,11
23014,גינס בגזרה ישרה קרעים,trousers_women,11
23015,מכנסי חצאית בהדפס פרפרים בנות,trousers_women,11
23016,גינס סקיני שפשופים,trousers_women,11
23017,טייץ ריצה,trousers_women,11
23018,טייץ ארוך הדפס לוגו,trousers_women,11
23019,גינס בויפרינד בשטיפה כהה,trousers_women,11
23020,מכנסי סקיני בהדפס משבצות,trousers_women,11
23021,גינס קצר טאי דאי צבעוני,trousers_women,11
23022,גינס בגזרה ישרה,trousers_women,11
23023,פונצו סרוג פרנזים,sweaters_women,9
23024,וסט סרוג עיטורי קליעה,sweaters_women,9
23025,וסט סרוג בדוגמת פפיטה,sweaters_women,9
23026,סוודר מנומר בגזרה רחבה,sweaters_women,9
23027,סווטשירט בטקסטורת משבצות,sweaters_women,9
23028,סווטשירט שרוולים נפוחים,sweaters_women,9
23029,קרדיגן לונגליין סרוג בשילוב צמר,sweaters_women,9
23030,וסט סרוג מפתח וי,sweaters_women,9
23031,סוודר בייסיק בשילוב צמר,sweaters_women,9
23032,סוודר בטקסטורה צווארון גולף,sweaters_women,9
23033,סוודר גולף שרוולי עטלף,sweaters_women,9
23034,סוודר חלק צווארון גבוה,sweaters_women,9
23035,סוודר כפתורים,sweaters_women,9
23036,סוודר קפוצון,sweaters_women,9
23037,סוודר אוברסייז ריב,sweaters_women,9
23038,סוודר ריב אוברסייז שסע,sweaters_women,9
23039,סוודר בטקסטורת וופל,sweaters_women,9
23040,טי שירט בייסיק,shirts_women,6
23041,גופיית ריב כפתורים,shirts_women,6
23042,גופיית בייסיק ריב ווש,shirts_women,6
23043,טי שירט הדפס לוגו קמופלאז,shirts_women,6
23044,טי שירט ריב בשילוב כפתורים,shirts_women,6
23045,גופיית קולר מלמלה,shirts_women,6
23046,גופיית פליסה כתפיות דקות,shirts_women,6
23047,חולצה בהדפס פרחים שרוולי מלמלה,shirts_women,6
23048,חולצת אוף שולדרס שרוולים נפוחים,shirts_women,6
23049,חולצה מבד נשפך בהדפס פרחים,shirts_women,6
23050,טי שירט מפתח רחב,shirts_women,6
23051,גופייה צווארון נשפך,shirts_women,6
23052,גופיית מעטפת חגורה,shirts_women,6
23053,גופיית קולר סרוגה,shirts_women,6
23054,סניקרס זמש נשים,shoes_women,7
23055,סנדלים רצועות חבלים נשים,shoes_women,7
23056,סניקרס צאנקי עור נשים,shoes_women,7
23057,סנדלי עקב עור רצועות דקות,shoes_women,7
23058,כפכפים רצועות ניטים נשים,shoes_women,7
23059,סניקרס קנבס נשים,shoes_women,7
23060,סנדלי עקב דוגמת זיגזג,shoes_women,7
23061,סנדלי עקב רצועות חבל ולולאת שרף,shoes_women,7
23062,סנדלי עקב שרוכי קשירה,shoes_women,7
23063,סניקרס מולטי קולור בשילוב זמש גברים,shoes_women,7
23064,סניקרס זמש מולטי קולור נשים,shoes_women,7
23065,סניקרס קולור בלוק נשים,shoes_women,7
23066,סניקרס קנבס גבוהות שני צבעים,shoes_women,7
23067,סנדלי עקב רצועת קרסול דקה,shoes_women,7
23068,סניקרס צאנקי נשים,shoes_women,7
23069,סנדלי צאנקי רצועות רחבות,shoes_women,7
23070,נעלי עקב סטילטו קצה מחודד,shoes_women,7
23071,תרסיס מגן לנעליים,shoes_women,7
23072,מכנסי קרופ מחוייטים סיומת מתרחבת,trousers_women,11
23073,מכנסי פייפרבאג קצרים דמוי עור,trousers_women,11
23074,גינס סקיני זברה סיומת גזורה,trousers_women,11
23075,גינס סקיני קרופ ווקס,trousers_women,11
23076,גינס אסיד ווש חגורת קשירה,trousers_women,11
23077,גינס בגזרה ישרה פאצים,trousers_women,11
23078,טייץ ריצה,trousers_women,11
23079,מכנסי טרנינג ריב קטיפה,trousers_women,11
23080,מכנסיים ארוכים מבד נשפך,trousers_women,11
23081,טייץ בייסיק רוכסן,trousers_women,11
23082,מכנסיים ישרים בהדפס משבצות,trousers_women,11
23083,גינס בשטיפה בהירה,trousers_women,11
23084,גינס סקיני עיטורי ניטים,trousers_women,11
23085,גינס בגזרת גבוהה קרעים,trousers_women,11
23086,גינס בשטיפה כהה הלבנה,trousers_women,11
23087,גינס מתרחב כפתורים,trousers_women,11
23088,מכנסי פשתן ארוכים קשירה נשים,trousers_women,11
